user_id,stimuli,label,ground_truth_rating,fixation_count_total,fixation_count_per_word,fixation_count_per_image,fixation_duration_avg,fixation_duration_total,fixation_duration_std,fixation_duration_max,fixation_duration_per_word,fixation_duration_per_image,saccade_count_total,saccade_duration_total,saccade_duration_avg,saccade_duration_std,saccade_length_avg,saccade_length_std,saccade_velocity_max,scanpath_length,scanpath_duration_total,overall_pupil_diameter_mean,overall_pupil_diameter_std,num_aoi_transitions,fixation_rate,relative_saccade_angles_avg,relative_saccade_angles_std,absolute_saccade_angles_avg,absolute_saccade_angles_std,pupil_width_l_avg,pupil_width_l_std,pupil_width_l_max,pupil_width_l_min,pupil_width_r_avg,pupil_width_r_std,pupil_width_r_max,pupil_width_r_min,first_fixation_pupil_width_l,last_fixation_pupil_width_l,first_fixation_pupil_width_r,last_fixation_pupil_width_r
B09,139068,False,False,24,11.0,13.0,211.0,5064.0,112.42311382335542,464.0,2528.0,2536.0,16,360.0,22.5,19.85950653969025,239.73787954676527,205.07247354179404,17.45560579520193,3835.806072748244,5424.0,3.2131107330322264,0.1663357358264831,9,231.1827956989247,-0.5404686920377133,1.6031637580793956,1.375756721008024,0.9846491186678924,3.239599609375,0.1510066916525627,3.659103393554687,3.057830810546875,3.1866218566894533,0.1855385606961512,3.7424163818359375,2.981842041015625,3.6063385009765625,3.1643524169921875,3.6583099365234375,3.0417938232421875
B09,13934,True,True,11,7.0,4.0,196.0,2156.0,63.4223935215315,312.0,1416.0,740.0,6,116.0,19.33333333333333,13.00256384974389,192.22560047217252,71.93203652460103,21.23943930764511,1153.3536028330352,2272.0,3.376345914952896,0.1916788853366181,2,235.44520547945208,0.796568908585603,1.8853029655232776,1.7411721369068474,1.0757364396520954,3.374939862419577,0.1658839939384301,3.697921752929687,3.1461334228515625,3.3777519674862133,0.2202329877230268,3.81109619140625,3.079925537109375,3.62652587890625,3.3992919921875,3.6793060302734375,3.3686676025390625
B09,140983,False,False,30,14.0,16.0,181.6,5448.0,84.64840059999912,436.0,2208.0,3240.0,15,888.0,59.2,72.4146788592321,285.09454810362865,259.04162173652986,18.34134427091978,4276.41822155443,6336.0,3.215273125227108,0.1900308196744997,6,213.75921375921376,-0.8105117172105475,1.7522077154479818,1.7300950697152022,0.8566984134210684,3.261863199869792,0.1614398122193754,3.718963623046875,3.045761108398437,3.161757358284884,0.2254176687737369,3.7883148193359375,2.5753631591796875,3.635467529296875,3.266937255859375,3.618453979492187,3.1544189453125
B09,144683,False,False,22,16.0,6.0,210.54545454545453,4632.0,109.673423126388,472.0,3204.0,1428.0,11,152.0,13.818181818181818,9.85716167888284,181.33067106055125,160.65798986216345,19.76822230145669,1994.6373816660637,4784.0,3.209044716574929,0.1644494133801994,2,240.22801302931595,-0.2152940758144231,1.9999862298281843,1.618353851665735,1.1946661748713827,3.2448466907848013,0.144462141589458,3.5688629150390625,3.027374267578125,3.1732427423650567,0.1890737282325635,3.61663818359375,2.9393463134765625,3.53729248046875,3.027374267578125,3.515106201171875,2.9393463134765625
B09,147294,True,True,25,15.0,10.0,211.68,5292.0,134.9761460406986,596.0,2696.0,2596.0,14,504.0,36.0,58.55700706937708,238.0194858049779,145.79763424399246,17.680894347243555,3332.2728012696907,5796.0,3.148814552708676,0.1609782945147249,4,226.630800268998,-1.3643926986752182,1.5344419997245804,1.7053395254175532,1.143633153491822,3.173706837189503,0.1442386786840702,3.558380126953125,2.9567413330078125,3.1233809621710527,0.1802908271861491,3.643310546875,2.869369506835937,3.534164428710937,3.13775634765625,3.601425170898437,3.110198974609375
B09,153711,False,False,31,20.0,11.0,200.1290322580645,6204.0,116.07116837971544,580.0,3852.0,2352.0,14,312.0,22.285714285714285,14.525460784051258,210.7875388321674,139.262322781725,20.709352654104517,2951.0255436503435,6516.0,3.104131062825521,0.1270931084130575,6,236.40167364016736,-1.324930822161806,1.418985824170132,1.6282292802971552,1.0572756799875591,3.154896375868056,0.1228743621951285,3.456573486328125,2.891387939453125,3.0533657497829862,0.1387104299260866,3.44622802734375,2.777435302734375,3.456573486328125,3.280914306640625,3.44622802734375,3.202987670898437
B09,156527,False,False,26,12.0,14.0,193.53846153846155,5032.0,94.74565141228626,420.0,2308.0,2724.0,16,336.0,21.0,14.27351860381081,180.430053013716,128.05270470660156,17.338725808764043,2886.8808482194563,5368.0,3.3723219008672807,0.1881659768668815,4,232.10412147505423,-1.341696220988786,1.0506143910159509,1.3913000175648251,0.9839835410968636,3.375131152925037,0.164452432781447,3.801025390625,3.13385009765625,3.369512648809524,0.2169857919830125,3.906295776367187,3.0681610107421875,3.7642974853515625,3.253143310546875,3.8480072021484375,3.235260009765625
B09,163579,False,False,33,15.0,18.0,204.84848484848484,6760.0,108.63589450894015,608.0,3136.0,3624.0,22,544.0,24.727272727272727,15.49863839851076,184.74032989394595,148.81656722474818,18.0248133433579,4064.2872576668105,7304.0,3.094463417746804,0.1036876934173605,6,229.12234042553192,-0.3966745676509579,1.843025157161802,1.5224008078125182,1.111929954144662,3.132953435724432,0.0960125013815868,3.365585327148437,2.952423095703125,3.0559733997691763,0.1190686785092616,3.3236846923828125,2.800643920898437,3.3087921142578125,3.148056030273437,3.265167236328125,3.112701416015625
B09,167234,False,False,28,18.0,10.0,268.85714285714283,7528.0,148.22748140404408,640.0,4296.0,3232.0,12,476.0,39.66666666666666,75.36497056244889,189.39308730084352,103.8940736984888,25.162376076691334,2272.7170476101223,8004.0,3.4833248138427733,0.1049788350589215,4,234.0686274509804,0.1092181670252948,2.267435072930754,2.04119425054948,0.9933360204324648,3.485533905029297,0.0852975475961403,3.704605102539064,3.251220703125,3.48111572265625,0.1316698463961514,3.83013916015625,3.1938629150390625,3.637237548828125,3.598663330078125,3.615966796875,3.5528717041015625
B09,167346,False,False,21,8.0,13.0,166.0952380952381,3488.0,64.1824779530245,276.0,1596.0,1892.0,12,212.0,17.666666666666668,14.51853569709696,171.77870321040223,92.04427348279192,18.92377872878918,2061.3444385248267,3700.0,3.073381134957978,0.1565535820025374,4,233.28108672936256,-1.0817089773319457,1.420225929590729,1.4755868563585486,1.00487781947074,3.116039854107481,0.1382488596795955,3.48876953125,2.942108154296875,3.030722415808476,0.1814251604873167,3.53424072265625,2.859283447265625,3.48876953125,2.942108154296875,3.53424072265625,3.0676422119140625
B09,171584,True,False,20,13.0,7.0,214.8,4296.0,93.4674725294989,444.0,2944.0,1352.0,10,228.0,22.8,17.183971860105245,224.24896733501427,141.71378338596523,13.752845443184087,2242.4896733501428,4524.0,3.348387908935547,0.1236921642017761,4,235.77586206896552,0.5383887982966057,2.360246531125176,2.152927796284008,1.10703572201053,3.3508310953776044,0.108242330901307,3.62030029296875,3.154083251953125,3.3459447224934897,0.1449826159386952,3.7103424072265625,3.13446044921875,3.62030029296875,3.248275756835937,3.7066802978515625,3.1877593994140625
